original_image_file,cropped_image_file,Date,Tag Number,Tag Number 3,det_num,det_confidence,species1,prob1,Human_verified_spp,species2,prob2,species3,prob3,entropy,classification_precision,Species,Trademark/Cultivar,AscensionNumber,EYB_Inflorescence Type,RHS_InflorescentType,Flower Type,False Sepals,Color,SterileFloretLength(in),SterileFloretLength(cm),PanicleLength(in),AvgInflorescencesPerPanicle
Braatz_images\20-09-23_done\B18\Q9232419.JPG,Q9232419_1.jpg,2020-09-23,B18,B18,1,0.7195,Diptera,99.5,,Syrphidae,0.3,Coleoptera,0.1,0.0438,0.9755,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\20-09-23_done\B8\Q9232282.JPG,Q9232282_1.jpg,2020-09-23,B8,B8,1,0.7703,Apis_mellifera,99.9,,Halictus_scabiosae,0,Colletes,0,0.0086,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\20-09-23_done\B8\Q9232283.JPG,Q9232283_1.jpg,2020-09-23,B8,B8,1,0.7683,Apis_mellifera,99.5,,Bombus_huntii,0.1,Syrphidae,0.1,0.0454,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\20-09-23_done\B8\Q9232284.JPG,Q9232284_1.jpg,2020-09-23,B8,B8,1,0.732,Coleoptera,79,,Syrphidae,20.2,Apis_mellifera,0.3,0.566,0.9916,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\20-09-23_done\B8\Q9232285.JPG,Q9232285_1.jpg,2020-09-23,B8,B8,1,0.7293,Apis_mellifera,97.5,,Bombus_ardens,1.6,Bombus_diversus,0.2,0.1616,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\20-09-23_done\B8\Q9232286.JPG,Q9232286_1.jpg,2020-09-23,B8,B8,1,0.7617,Apis_mellifera,95.6,,Apis_dorsata,1.4,Apis_mellifera,1.2,0.2467,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\20-09-23_done\C12-2\Q9232325.JPG,Q9232325_1.jpg,2020-09-23,C12,C12,1,0.805,Apis_mellifera,99.3,,Andrena_prunorum,0.2,Andrena,0.1,0.0639,0.9707,Hydrangea paniculata,Polar Ball,13029,Very dense,0,Mop-like panicle,4,White,2.5,,10,4.5
Braatz_images\20-09-23_done\C12-2\Q9232326.JPG,Q9232326_1.jpg,2020-09-23,C12,C12,1,0.7487,Apis_mellifera,98.9,,Xylocopa_tenuiscapa,0.4,Apis_mellifera,0.2,0.0864,0.9707,Hydrangea paniculata,Polar Ball,13029,Very dense,0,Mop-like panicle,4,White,2.5,,10,4.5
Braatz_images\20-09-23_done\C12-2\Q9232327.JPG,Q9232327_1.jpg,2020-09-23,C12,C12,1,0.7816,Apis_mellifera,99.4,,Apis_mellifera,0.4,Osmia,0.1,0.0461,0.9707,Hydrangea paniculata,Polar Ball,13029,Very dense,0,Mop-like panicle,4,White,2.5,,10,4.5
Braatz_images\20-09-23_done\C14\Q9232329.JPG,Q9232329_1.jpg,2020-09-23,C14,C14,1,0.7362,Wasp,95.9,,Coleoptera,2.7,Syrphidae,1,0.2159,0.9575,Hydrangea paniculata,Fire Light,18008A,Dense,0,Mop-like panicle,4,Pink,0,,0,94.3
Braatz_images\20-09-23_done\C14\Q9232330.JPG,Q9232330_1.jpg,2020-09-23,C14,C14,1,0.7263,Diptera,99.9,,Syrphidae,0,Wasp,0,0.0059,0.9755,Hydrangea paniculata,Fire Light,18008A,Dense,0,Mop-like panicle,4,Pink,0,,0,94.3
Braatz_images\20-09-23_done\C14\Q9232331.JPG,Q9232331_1.jpg,2020-09-23,C14,C14,1,0.7685,Wasp,59.9,,Syrphidae,23,Coleoptera,15.7,1.0201,0.9575,Hydrangea paniculata,Fire Light,18008A,Dense,0,Mop-like panicle,4,Pink,0,,0,94.3
Braatz_images\20-09-23_done\C2\Q9232322.JPG,Q9232322_1.jpg,2020-09-23,C2,C2,1,0.7085,Ceratina,100,,Augochlora,0,Lasioglossum,0,0.0039,0.9505,Hydrangea paniculata,Pinky Winky,14022,Half-open,0,Mop-like panicle,4,Pink-white,0,,0,47.1
Braatz_images\20-09-23_done\D1\Q9232337.JPG,Q9232337_1.jpg,2020-09-23,D1,D1,1,0.7262,Wasp,72,,Coleoptera,13.5,Lepidoptera,11.8,0.8721,0.9575,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232338.JPG,Q9232338_1.jpg,2020-09-23,D1,D1,1,0.7379,Syrphidae,76.5,,Diptera,23,Coleoptera,0.5,0.5742,0.9836,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232339.JPG,Q9232339_1.jpg,2020-09-23,D1,D1,1,0.7865,Apis_mellifera,99.9,,Apis_mellifera,0,Andrena,0,0.007,0.9707,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232340.JPG,Q9232340_1.jpg,2020-09-23,D1,D1,1,0.7832,Apis_mellifera,99.8,,Apis_mellifera,0.1,Colletes,0,0.0199,0.9707,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232341.JPG,Q9232341_1.jpg,2020-09-23,D1,D1,1,0.7072,Diptera,99.9,,Syrphidae,0.1,Coelioxys,0,0.0061,0.9755,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232342.JPG,Q9232342_1.jpg,2020-09-23,D1,D1,1,0.7371,Augochlorella,45.8,,Augochloropsis,29.9,Augochlora,18.2,1.2082,0.8452,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232343.JPG,Q9232343_1.jpg,2020-09-23,D1,D1,1,0.7411,Augochlora,98.8,,Augochloropsis,1,Augochlorella,0.2,0.0736,0.9524,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232344.JPG,Q9232344_1.jpg,2020-09-23,D1,D1,1,0.711,Augochlorella,31.5,,Augochlora,29.7,Agapostemon,14.1,1.6379,0.8452,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232345.JPG,Q9232345_1.jpg,2020-09-23,D1,D1,1,0.7259,Lasioglossum,93.3,,Halictus_tripartitus,1.4,Hylaeus,0.8,0.4065,0.9521,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232346.JPG,Q9232346_1.jpg,2020-09-23,D1,D1,1,0.7444,Halictus_tripartitus,49,,Lasioglossum,40.6,Halictus,4.3,1.1004,0.7959,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232347.JPG,Q9232347_1.jpg,2020-09-23,D1,D1,1,0.7598,Halictus_rubicundus,36.3,,Halictus_ligatus,27.4,Lasioglossum,16.4,1.4971,0.8679,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232348.JPG,Q9232348_1.jpg,2020-09-23,D1,D1,1,0.7525,Lasioglossum,48.2,,Halictus_ligatus,24.6,Halictus,15.5,1.3764,0.9521,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232350.JPG,Q9232350_1.jpg,2020-09-23,D1,D1,1,0.7367,Augochlora,88.6,,Augochloropsis,8.4,Augochlorella,3.1,0.4236,0.9524,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232404.JPG,Q9232404_1.jpg,2020-09-23,D1,D1,1,0.7552,Apis_mellifera,99.1,,Colletes_cunicularius,0.3,Colletes,0.3,0.0677,0.9707,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232405.JPG,Q9232405_1.jpg,2020-09-23,D1,D1,1,0.7226,Apis_mellifera,97.3,,Leioproctus,1.4,Apis_mellifera,0.8,0.1561,0.9707,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232406.JPG,Q9232406_1.jpg,2020-09-23,D1,D1,1,0.8177,Wasp,98,,Halictus_scabiosae,1.8,Nomada,0,0.1099,0.9575,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232408.JPG,Q9232408_1.jpg,2020-09-23,D1,D1,1,0.8445,Apis_mellifera,98.9,,Halictus_scabiosae,0.2,Apis_mellifera,0.1,0.1001,0.9707,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232409.JPG,Q9232409_1.jpg,2020-09-23,D1,D1,1,0.7935,Apis_mellifera,99.3,,Apis_mellifera,0.3,Leioproctus,0.1,0.0617,0.9707,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232410.JPG,Q9232410_1.jpg,2020-09-23,D1,D1,1,0.8085,Apis_mellifera,99.2,,Anthophora_urbana,0.2,Syrphidae,0.1,0.0711,0.9707,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D1\Q9232411.JPG,Q9232411_1.jpg,2020-09-23,D1,D1,1,0.7866,Wasp,99.8,,Nomada,0.1,Hylaeus,0,0.0145,0.9575,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-23_done\D11\Q9232359.JPG,Q9232359_1.jpg,2020-09-23,D11,D11,1,0.7479,Apis_mellifera,98.2,,Colletes_hederae,0.3,Bombus_rufocinctus,0.1,0.1623,0.9707,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\20-09-23_done\D11\Q9232360.JPG,Q9232360_1.jpg,2020-09-23,D11,D11,1,0.7603,Apis_mellifera,99.5,,Osmia,0.1,Bombus_huntii,0,0.0452,0.9707,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\20-09-23_done\D11\Q9232361.JPG,Q9232361_1.jpg,2020-09-23,D11,D11,1,0.7978,Apis_mellifera,99.2,,Andrena,0.3,Meliponini,0.2,0.0669,0.9707,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\20-09-23_done\D11\Q9232363.JPG,Q9232363_1.jpg,2020-09-23,D11,D11,1,0.7298,Lasioglossum,88.2,,Halictus_tripartitus,7.6,Halictus,3.7,0.4586,0.9521,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\20-09-23_done\D14\Q9232365.JPG,Q9232365_1.jpg,2020-09-23,D14,D14,1,0.7976,Coleoptera,99.8,,Syrphidae,0.1,Xylocopa_flavorufa,0,0.0177,0.9916,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232366.JPG,Q9232366_1.jpg,2020-09-23,D14,D14,1,0.7654,Augochlora,54.8,,Augochlorella,43.7,Augochloropsis,1.6,0.7571,0.9524,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232367.JPG,Q9232367_1.jpg,2020-09-23,D14,D14,1,0.8114,Augochlora,89,,Augochlorella,11,Augochloropsis,0,0.3489,0.9524,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232368.JPG,Q9232368_1.jpg,2020-09-23,D14,D14,1,0.731,Ceratina,99.6,,Hylaeus,0.3,Augochlora,0,0.0339,0.9505,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232369.JPG,Q9232369_1.jpg,2020-09-23,D14,D14,1,0.736,Ceratina,100,,Lasioglossum,0,Braunsapis,0,0.0027,0.9505,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232370.JPG,Q9232370_1.jpg,2020-09-23,D14,D14,1,0.8397,Wasp,100,,Diptera,0,Syrphidae,0,0.0008,0.9575,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232371.JPG,Q9232371_1.jpg,2020-09-23,D14,D14,1,0.8517,Wasp,100,,Syrphidae,0,Diptera,0,0.0006,0.9575,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232374.JPG,Q9232374_1.jpg,2020-09-23,D14,D14,1,0.761,Apis_mellifera,99,,Apis_mellifera,0.8,Syrphidae,0.1,0.0648,0.9707,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232375.JPG,Q9232375_1.jpg,2020-09-23,D14,D14,1,0.82,Apis_mellifera,97.2,,Apis_mellifera,2.2,Syrphidae,0.2,0.1568,0.9707,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232376.JPG,Q9232376_1.jpg,2020-09-23,D14,D14,1,0.846,Wasp,98.6,,Syrphidae,1.3,Agapostemon_splendens,0,0.0756,0.9575,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232377.JPG,Q9232377_1.jpg,2020-09-23,D14,D14,1,0.8327,Syrphidae,77.8,,Diptera,22.2,Wasp,0,0.5302,0.9836,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232378.JPG,Q9232378_1.jpg,2020-09-23,D14,D14,1,0.7184,Augochlora,71.4,,Augochlorella,18.1,Ceratina,9.1,0.8471,0.9524,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232395.JPG,Q9232395_1.jpg,2020-09-23,D14,D14,1,0.7381,Augochlora,97.5,,Augochlorella,1.8,Augochloropsis,0.7,0.1331,0.9524,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232396.JPG,Q9232396_1.jpg,2020-09-23,D14,D14,1,0.7432,Augochlora,93.3,,Augochlorella,5.8,Augochloropsis,0.8,0.2783,0.9524,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232397.JPG,Q9232397_1.jpg,2020-09-23,D14,D14,1,0.7011,Diptera,99.5,,Syrphidae,0.5,Coleoptera,0,0.031,0.9755,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232398.JPG,Q9232398_1.jpg,2020-09-23,D14,D14,1,0.723,Apis_mellifera,92.4,,Apis_mellifera,3.5,Osmia,2.9,0.3756,0.9707,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232399.JPG,Q9232399_1.jpg,2020-09-23,D14,D14,1,0.7648,Diptera,99.5,,Syrphidae,0.5,Coleoptera,0,0.0361,0.9755,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D14\Q9232400.JPG,Q9232400_1.jpg,2020-09-23,D14,D14,1,0.7859,Diptera,99.2,,Syrphidae,0.8,Coleoptera,0,0.0483,0.9755,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-09-23_done\D16\Q9232381.JPG,Q9232381_1.jpg,2020-09-23,D16,D16,1,0.7884,Apis_mellifera,97.2,,Apis_mellifera,0.5,Syrphidae,0.4,0.2338,0.9707,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\20-09-23_done\D16\Q9232382.JPG,Q9232382_1.jpg,2020-09-23,D16,D16,1,0.8086,Apis_mellifera,100,,Andrena,0,Apis_mellifera,0,0.0046,0.9707,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\20-09-23_done\D16\Q9232383.JPG,Q9232383_1.jpg,2020-09-23,D16,D16,1,0.7896,Diptera,99.3,,Syrphidae,0.4,Coleoptera,0.2,0.052,0.9755,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\20-09-23_done\D16\Q9232386.JPG,Q9232386_1.jpg,2020-09-23,D16,D16,1,0.7511,Diptera,87.6,,Coleoptera,9.8,Syrphidae,2.3,0.4518,0.9755,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\20-09-23_done\D16\Q9232387.JPG,Q9232387_1.jpg,2020-09-23,D16,D16,1,0.8181,Apis_mellifera,99.8,,Apis_mellifera,0.1,Colletes,0,0.0229,0.9707,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\20-09-23_done\D16\Q9232388.JPG,Q9232388_1.jpg,2020-09-23,D16,D16,1,0.7698,Wasp,69.9,,Syrphidae,28.3,Coleoptera,0.7,0.7113,0.9575,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\20-09-23_done\D16\Q9232389.JPG,Q9232389_1.jpg,2020-09-23,D16,D16,1,0.7371,Apis_mellifera,98.5,,Syrphidae,1.3,Apis_mellifera,0,0.0926,0.9707,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\20-09-23_done\D16\Q9232390.JPG,Q9232390_1.jpg,2020-09-23,D16,D16,1,0.8242,Wasp,99.8,,Nomada,0.1,Stelis,0,0.0169,0.9575,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\20-09-23_done\D16\Q9232391.JPG,Q9232391_1.jpg,2020-09-23,D16,D16,1,0.7728,Diptera,99.6,,Syrphidae,0.3,Coleoptera,0,0.0305,0.9755,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\20-09-23_done\D16\Q9232392.JPG,Q9232392_1.jpg,2020-09-23,D16,D16,1,0.782,Diptera,94.2,,Syrphidae,5.7,Coleoptera,0.1,0.2273,0.9755,Hydrangea paniculata,Green Spire,95054,Open,Open to half-open,Lacy panicle,4,Green-white,1.25,,10,109.8
Braatz_images\20-09-23_done\D4\Q9232352.JPG,Q9232352_1.jpg,2020-09-23,D4,D4,1,0.8127,Apis_mellifera,99.7,,Apis_mellifera,0.1,Agapostemon_splendens,0,0.0302,0.9707,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\20-09-23_done\D4\Q9232354.JPG,Q9232354_1.jpg,2020-09-23,D4,D4,1,0.7514,Coleoptera,99,,Oxaea,0.3,Pachyprosopis,0.2,0.0754,0.9916,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\20-09-23_done\D5\Q9232356.JPG,Q9232356_1.jpg,2020-09-23,D5,D5,1,0.775,Apis_mellifera,99.9,,Apis_mellifera,0,Syrphidae,0,0.0127,0.9707,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\20-09-23_done\D5\Q9232357.JPG,Q9232357_1.jpg,2020-09-23,D5,D5,1,0.7855,Apis_mellifera,99.9,,Apis_mellifera,0,Colletes_hederae,0,0.0093,0.9707,Hydrangea paniculata,Brussels Lace,96102,Open,Half-open,Lacy panicle,4,White,1.5,,8,492.1
Braatz_images\20-09-25_done\A2\Q9252430.JPG,Q9252430_1.jpg,2020-09-25,A2,A2,1,0.7364,Apis_mellifera,99.9,,Apis_mellifera,0.1,Osmia_bicornis,0,0.0133,0.9707,Hydrangea paniculata,Baby Lace,16012,Open,0,Lacy panicle,4,White,0,,0,NA
Braatz_images\20-09-25_done\A5\Q9252428.JPG,Q9252428_1.jpg,2020-09-25,A5,A5,1,0.8202,Apis_mellifera,99.7,,Andrena,0,Bombus_rufocinctus,0,0.0306,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\20-09-25_done\A8\Q9252434.JPG,Q9252434_1.jpg,2020-09-25,A8,A8,1,0.7031,Syrphidae,59.4,,Ceratina,34.3,Epeolus,1.6,0.9794,0.9836,Hydrangea paniculata,Mega Pearl,1128,Dense,Half-open,Mop-like panicle,4,Pink-white,0,,0,36.1
Braatz_images\20-09-25_done\B13\Q9252440.JPG,Q9252440_1.jpg,2020-09-25,B13,B13,1,0.7055,Apis_mellifera,99.9,,Bombus_hypnorum,0,Apis_mellifera,0,0.0098,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\20-09-25_done\B13\Q9252442.JPG,Q9252442_1.jpg,2020-09-25,B13,B13,1,0.7931,Diptera,99.9,,Syrphidae,0.1,Coleoptera,0,0.0058,0.9755,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\20-09-25_done\B18\Q9252445.JPG,Q9252445_1.jpg,2020-09-25,B18,B18,1,0.7463,Diptera,98.6,,Syrphidae,1.4,Thalestria,0,0.0791,0.9755,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\20-09-25_done\B18\Q9252446.JPG,Q9252446_1.jpg,2020-09-25,B18,B18,1,0.8311,Apis_mellifera,99.4,,Bombus_rufocinctus,0.1,Syrphidae,0.1,0.0534,0.9707,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\20-09-25_done\B18\Q9252447.JPG,Q9252447_1.jpg,2020-09-25,B18,B18,1,0.7777,Diptera,99.5,,Syrphidae,0.5,Coleoptera,0,0.0345,0.9755,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\20-09-25_done\B18\Q9252448.JPG,Q9252448_1.jpg,2020-09-25,B18,B18,1,0.8224,Apis_mellifera,99.8,,Colletes_hederae,0.1,Paragapostemon_coelestinus,0,0.0194,0.9707,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\20-09-25_done\B18\Q9252453.JPG,Q9252453_1.jpg,2020-09-25,B18,B18,1,0.7626,Wasp,66.7,,Syrphidae,32.1,Coleoptera,0.3,0.7115,0.9575,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\20-09-25_done\B18\Q9252454.JPG,Q9252454_1.jpg,2020-09-25,B18,B18,1,0.8163,Syrphidae,56,,Wasp,42.6,Coleoptera,0.9,0.7739,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\20-09-25_done\B18\Q9252455.JPG,Q9252455_1.jpg,2020-09-25,B18,B18,1,0.7867,Syrphidae,70.1,,Wasp,25.2,Diptera,3.8,0.775,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\20-09-25_done\B18\Q9252548.JPG,Q9252548_1.jpg,2020-09-25,B18,B18,1,0.7974,Diptera,75.4,,Wasp,15.9,Bombus_crotchii,2.1,0.9342,0.9755,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\20-09-25_done\B18\Q9252551.JPG,Q9252551_1.jpg,2020-09-25,B18,B18,1,0.8261,Wasp,69.6,,Syrphidae,30.3,Agapostemon_splendens,0,0.6171,0.9575,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\20-09-25_done\B18\Q9252552.JPG,Q9252552_1.jpg,2020-09-25,B18,B18,1,0.703,Coleoptera,71.8,,Diptera,15.6,Wasp,12,0.8295,0.9916,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\20-09-25_done\B18\Q9252553.JPG,Q9252553_1.jpg,2020-09-25,B18,B18,1,0.7232,Apis_mellifera,96.9,,Colletes_inaequalis,0.8,Apis_mellifera,0.6,0.2157,0.9707,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\20-09-25_done\D1\Q9252463.JPG,Q9252463_1.jpg,2020-09-25,D1,D1,1,0.8026,Apis_mellifera,99.9,,Apis_mellifera,0.1,Syrphidae,0,0.0123,0.9707,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-25_done\D1\Q9252465.JPG,Q9252465_1.jpg,2020-09-25,D1,D1,1,0.757,Augochlorella,76.4,,Augochlora,15.2,Augochloropsis,7.2,0.7392,0.8452,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-25_done\D1\Q9252466.JPG,Q9252466_1.jpg,2020-09-25,D1,D1,1,0.746,Augochloropsis,100,,Augochlora,0,Agapostemon,0,0.0005,0.8985,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-25_done\D1\Q9252467.JPG,Q9252467_1.jpg,2020-09-25,D1,D1,1,0.8258,Wasp,100,,Hylaeus,0,Coleoptera,0,0.0007,0.9575,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
Braatz_images\20-09-25_done\D1\Q9252468.JPG,Q9252468_1.jpg,2020-09-25,D1,D1,1,0.7372,Apis_mellifera,64.2,,Apis_mellifera,29,Leioproctus,5,0.9009,0.9488,Hydrangea paniculata,Floribunda,87273-0,Open,Half-open,Lacy panicle,4,White,0,,0,243
