,Date,Month,Tag.Number,Collector,Cultivar ,Species,AscensionNumber,Inflorescence.Type,False.Sepals,Flower.Type,Flower.shape,PaniclesPerTransect,TotalPaniclesA,AvgInflorescencesPerPanicle,transects_per_plant,TotalPaniclesB,TotalInflorescences_A,TotalInflorescences_B,TotalInflorescences_AB,Start.Time,End.Time,Rain,Wind,Cloud,TempF,InsectRichness,Araneae,Chauliognathus,Cerambycidae,Chrysomelidae,Curculionidae,Mordellidae,Scarabaeoidea,Diptera,Bombyliidae,Calliphoridae,Conopidae,Cecidomyiidae,Culicidae,Dolichopodidae,Drosophilidae,Empididae,Muscidae,Oestroidea,Syrphidae_total,Unknown_Bristly_Flies,Tipulidae,Ulidiidae,Hemiptera,Aphididae,Cicadellidae,Miridae,Reduviidae,Hymenoptera,Xylocopa,Andrenidae,Protandrena,Apis.mellifera,Melissodes,Cerceris,Astata,Chrysididae,Hylaeus,Halictidae,Agapostemon,Augochlora,Green.Sweatbee,Halictus,Lasioglossum,Bombus affinis,Bombus auricomus,Bombus impatiens,Bombus bimaculatus,Bombus griseocollis,Bombus vagans,Symmorphus,Eurytoma,Braconidae,Apocrita,Scolia,Sphecius speciosus,Sphex,Vespidae,Dolichovespula.maculata,Dolichovespula,Lepidoptera,Hesperiidae,Celastrina ladon,Epargyreus clarus,Libythean carinenta,Pieris rapae,Polygonia comma,Vanessa atalanta,Notes
157,45525,Aug,3A,J. Goldsby,Sweet Summer,Hydrangea paniculata,12022,Dense,4,Mop-like panicle,Mop,8.333333333,NA,361,8.3053,69.21083333,0,24985.11083,24985.11083,0.676388889,0.679861111,0,2,1,74,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
158,45525,Aug,6A,J. Goldsby,Honey Comb,Hydrangea paniculata,11031,Open,4,Lacy panicle,Lacy,3.666666667,NA,189.5,15.0877,55.32156667,0,10483.43688,10483.43688,0.656944444,0.660416667,0,1,0,74,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1 unknown skipper
159,45525,Aug,8A,J. Goldsby,Mega Pearl,Hydrangea paniculata,1128,Dense,4,Mop-like panicle,Mop,5.333333333,NA,36.1,8.3053,44.29493333,0,1599.047093,1599.047093,0.663888889,0.667361111,0,2,0,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
160,45525,Aug,8D,J. Goldsby,Limelight,Hydrangea paniculata,1072,Very dense,4,Mop-like panicle,Mop,16.33333333,NA,104.4,14.58577728,238.2343622,0,24871.66742,24871.66742,0.384027778,0.3875,0,1,10,62,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
161,45512,Aug,10C,J. Goldsby,Fire Light,Hydrangea paniculata,14026,Dense,4,Mop-like panicle,Mop,2,NA,76.5,8.573195757,17.14639151,0,1311.698951,1311.698951,0.609722222,0.613194444,0,1,100,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
162,45512,Aug,10D,J. Goldsby,Daimond Rogue,Hydrangea paniculata,17047,Half-open,4,Mop-like panicle,Mop,4.666666667,NA,109,9.334897459,43.56285481,0,4748.351174,4748.351174,0.439583333,0.443055556,0,0,90,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
163,45512,Aug,11C,J. Goldsby,Little Quick Fire,Hydrangea paniculata,14010,Open,4,Lacy panicle,Lacy,1,NA,59.7,5.546646971,5.546646971,0,331.1348242,331.1348242,0.603472222,0.606944444,0,1,100,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
164,45512,Aug,11D,J. Goldsby,Kyushu,Hydrangea paniculata,93021,Open,NA,Lacy panicle,Lacy,12.66666667,NA,404.7,9.334897459,118.2420345,0,47852.55136,47852.55136,0.450694444,0.454166667,0,2,100,72,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
165,45512,Aug,12C,J. Goldsby,Polar Ball,Hydrangea paniculata,13029,Very dense,4,Mop-like panicle,Mop,1,NA,4.5,5.850517331,5.850517331,0,26.32732799,26.32732799,0.545138889,0.631944444,0,1,90,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
166,45512,Aug,12D,J. Goldsby,Phantom,Hydrangea paniculata,1004,Dense,4,Mop-like panicle,Mop,9,NA,98.3,21.00351928,189.0316735,0,18581.81351,18581.81351,0.4625,0.465972222,0,1,100,72,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
167,45512,Aug,13C,J. Goldsby,Fire Light,Hydrangea paniculata,18008B,Very dense,NA,Mop-like panicle,Mop,3.333333333,NA,71.4,8.949995003,29.83331668,0,2130.098811,2130.098811,0.595833333,0.599305556,0,1,100,74,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
168,45512,Aug,13D,J. Goldsby,Ruby,Hydrangea paniculata,98053,Half-open,4,Mop-like panicle,Mop,5.333333333,NA,232.8,13.163664,70.20620797,0,16344.00522,16344.00522,0.471527778,0.475,0,2,100,72,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
169,45512,Aug,14C,J. Goldsby,Fire Light,Hydrangea paniculata,18008A,Dense,4,Mop-like panicle,Mop,4.666666667,NA,94.3,8.573195757,40.00824687,0,3772.777679,3772.777679,0.589583333,0.593055556,0,1,100,73,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,45512,Aug,15D,J. Goldsby,Tickled Pink,Hydrangea paniculata,11044,Half-open,4,Lacy panicle,Lacy,7,NA,88.6,4.412197627,30.88538339,0,2736.444968,2736.444968,0.488888889,0.492361111,0,1,100,73,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,45512,Aug,16D,J. Goldsby,Green Spire,Hydrangea paniculata,95054,Open,4,Lacy panicle,Lacy,5.666666667,NA,109.8,16.59537326,94.04044848,0,10325.64124,10325.64124,0.547222222,0.550694444,0,2,100,73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,
172,45512,Aug,17D,J. Goldsby,Pink Lady,Hydrangea paniculata,1005,Dense,4,Mop-like panicle,Mop,6.666666667,NA,91.7,8.20449972,54.6966648,0,5015.684162,5015.684162,0.55625,0.559722222,0,1,100,73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
173,45512,Aug,18D,J. Goldsby,Bobo,Hydrangea paniculata,12031B,Half-open,4,Mop-like panicle,Mop,11.33333333,NA,72.1,6.162490901,69.84156354,0,5035.576731,5035.576731,0.563888889,0.567361111,0,2,100,73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1 unknown moth
174,45512,Aug,1D,J. Goldsby,Floribunda,Hydrangea paniculata,87273-0,Open,4,Lacy panicle,Lacy,3.666666667,NA,243,3.176458163,11.64701327,0,2830.224223,2830.224223,0.336111111,0.339583333,0,1,15,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
175,45512,Aug,21D,J. Goldsby,Candy Apple,Hydrangea paniculata,20012A,Very dense,5,Mop-like panicle,Mop,8,NA,76.9,2.532253,20.258024,0,1557.842046,1557.842046,0.565277778,0.485416667,0,2,100,74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Some flowers with double bracts
176,45512,Aug,2C,E. Braatz,Pinky Winky,Hydrangea paniculata,14022,Half-open,4,Mop-like panicle,Mop,10,NA,47.1,5.546646971,55.46646971,0,2612.470723,2612.470723,0.653472222,0.656944444,0,2,95,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
177,45512,Aug,2D,J. Goldsby,Little Lime,Hydrangea paniculata,10040,Very dense,4,Mop-like panicle,Mop,,6,29.33333,0.583431091,0,175.99998,0,175.99998,0.580555556,0.584027778,0,2,100,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
178,45512,Aug,3D,J. Goldsby,Vanilla Strawberry,Hydrangea paniculata,10063,Dense,5,Mop-like panicle,Mop,3,NA,349.6,18.18765395,54.56296184,0,19075.21146,19075.21146,0.356944444,0.360416667,0,1,85,67,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
179,45512,Aug,4C,E. Braatz,Little Lamb,Hydrangea paniculata,4054,Very dense,4,Mop-like panicle,Mop,7.333333333,NA,50,9.727903125,71.33795625,0,3566.897812,3566.897812,0.681944444,0.685416667,0,2,95,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
180,45512,Aug,4D,J. Goldsby,Great Star,Hydrangea paniculata,12020,Open,4,Lacy panicle,Lacy,0.666666667,NA,167.9,16.08081945,10.7205463,0,1799.979724,1799.979724,0.368055556,0.371527778,0,1,90,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
181,45512,Aug,5D,J. Goldsby,Brussels Lace,Hydrangea paniculata,96102,Open,4,Lacy panicle,Lacy,8,NA,492.1,6.810747669,54.48598135,0,26812.55142,26812.55142,0.374305556,0.377777778,0,1,95,68,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
182,45512,Aug,6D,J. Goldsby,Strawberry Sundae,Hydrangea paniculata,15055,Dense,4,Mop-like panicle,Mop,6.333333333,NA,42.8,11.8144796,74.82503745,0,3202.511603,3202.511603,0.378472222,0.381944444,0,2,85,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Many blooms past
183,45512,Aug,7D,E. Braatz + J. Goldsby,Pink Diamond,Hydrangea paniculata,97033,Open,4,Lacy panicle,Lacy,14.66666667,NA,160.7,14.58577728,213.9247334,0,34377.70466,34377.70466,0.416666667,0.420138889,0,1,95,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1 rusty patched bumble bee seen outside of sampling time (10:45am)
184,45512,Aug,8C,E. Braatz,Strawberry Shake,Hydrangea paniculata,18031A,Very dense,4,Mop-like panicle,Mop,3.333333333,NA,27.1,5.250879821,17.50293274,0,474.3294771,474.3294771,0.669444444,0.672916667,0,2,90,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,extra sepals
185,45512,Aug,8D,J. Goldsby,Limelight,Hydrangea paniculata,1072,Very dense,4,Mop-like panicle,Mop,0.666666667,NA,104.4,14.58577728,9.72385152,0,1015.170099,1015.170099,0.426388889,0.429861111,0,1,80,72,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
186,45513,Aug,10A,E. Braatz,Pinky Winky,Hydrangea paniculata,7045,Half-open,4,Lacy panicle,Lacy,12.66666667,NA,79,1.446912,18.327552,0,1447.876608,1447.876608,0.379861111,0.383333333,0,0,80,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
187,45513,Aug,1A,E. Braatz,Strawberry Shake,Hydrangea paniculata,18031B,Very dense,4,Mop-like panicle,Mop,,21,68.4,4.148843315,0,1436.4,0,1436.4,0.405555556,0.409027778,0,2,100,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not many open flowers and colder day so fewer bugs, especially fewer small bugs"
188,45513,Aug,22B,E. Braatz,Limelight Prime,Hydrangea paniculata,21039,Half-open,4,Mop-like panicle,Mop,4,NA,17.7,1.960976723,7.843906893,0,138.837152,138.837152,0.480555556,0.484027778,0,2,100,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189,45513,Aug,2B,E. Braatz,Phantom,Hydrangea paniculata,1004,Half-open,4,Mop-like panicle,Mop,7,NA,174.4,44.66894292,312.6826004,0,54531.84552,54531.84552,0.470138889,0.473611111,0,1,100,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
190,45513,Aug,3A,E. Braatz,Sweet Summer,Hydrangea paniculata,12022,Dense,4,Mop-like panicle,Mop,12.33333333,NA,361,8.3053,102.4320333,0,36977.96403,36977.96403,0.395138889,0.398611111,0,2,90,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
191,45513,Aug,3B,E. Braatz,Little Lime,Hydrangea paniculata,10040,Very dense,4,Mop-like panicle,Mop,,41,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,0.461111111,0.464583333,0,1,100,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not many open flowers
192,45513,Aug,6B,E. Braatz,Mega Pearl,Hydrangea paniculata,1128,Half-open,4,Lacy panicle,Lacy,10.66666667,NA,154.8,1.107792,11.816448,0,1829.18615,1829.18615,0.451388889,0.454861111,0,2,100,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
193,45513,Aug,8A,E. Braatz,Mega Pearl,Hydrangea paniculata,1128,Dense,4,Mop-like panicle,Mop,8.333333333,NA,36.1,8.3053,69.21083333,0,2498.511083,2498.511083,0.433333333,0.436805556,0,2,100,60,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
194,45513,Aug,9B,E. Braatz,Silver Dollar,Hydrangea paniculata,1006,Dense,4,Mop-like panicle,Mop,8,NA,41.2,1.698112,13.584896,0,559.6977152,559.6977152,0.495833333,0.499305556,0,3,100,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
2,45476,Jul,12F,,White Dome,Hydrangea arborescens,2068,Open,4,Lacy,Lacy,,82,278.5,#VALUE!,0,22837,0,22837,0.642361111,0.647916667,0,2,10,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,45481,Jul,12A,,Candy Apple,Hydrangea paniculata,20012,Dense,4,Mop-like panicle,Mop,,NA,#N/A,#N/A,#N/A,#N/A,#N/A,NA,0.609722222,0.114583333,0,1,25,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,45481,Jul,7E,,Invincibelle Wee White,Hydrangea arborescens,17030,Dense,4,Mop,Mop,,22,93.9,39.25,0,2065.8,0,2065.8,0.651388889,0.656944444,0,1,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No bugs and shaded
19,45490,Jul,10F,,Incrediball,Hydrangea arborescens,16025,Dense,4,Mop,Mop,,NA,245,3.407399637,0,0,0,NA,0.625,0.628472222,0,2,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,45490,Jul,12C,,Polar Ball,Hydrangea paniculata,13029,Very dense,4,Mop-like panicle,Mop,,NA,4.5,5.850517331,0,0,0,NA,0.420138889,0.423611111,0,2,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,45490,Jul,12D,,Phantom,Hydrangea paniculata,1004,Dense,4,Mop-like panicle,Mop,,NA,98.3,21.00351928,0,0,0,NA,0.694444444,0.697916667,0,2,40,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brown butterfly (painted lady?)
27,45490,Jul,15D,,Tickled Pink,Hydrangea paniculata,11044,Half-open,4,Lacy panicle,Lacy,,NA,88.6,4.412197627,0,0,0,NA,0.684722222,0.688194444,0,2,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweatfly
33,45490,Jul,3F,,Lime Rickey,Hydrangea arborescens,14020,Half-open,4,Mop,Mop,,NA,371.4,21.59100198,0,0,0,NA,0.568055556,0.571527778,0,2,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,45490,Jul,6F,,Invincibelle Spirit,Hydrangea arborescens,16027,Dense,4,Mop,Mop,,NA,684,8.20449972,0,0,0,NA,0.631944444,0.635416667,0,2,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,45490,Jul,8F,,Pink Pincushion,Hydrangea arborescens,11029,Half-open,4,Lacy,Lacy,3,NA,424.5,3.893592213,11.68077664,0,4958.489683,4958.489683,0.617361111,0.620833333,0,2,25,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,45491,Jul,11A,,Dharuma,Hydrangea paniculata,5026,Open,4,Lacy panicle,Lacy,,NA,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,0.5625,0.565972222,0,2,35,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 flies
49,45495,Jul,7A,,Tickled Pink,Hydrangea paniculata,11044,Half-open,4,Lacy panicle,Lacy,11.6,NA,174.2,4.0192,46.62272,0,8121.677824,8121.677824,0.645833333,0.649305556,0,1,75,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,45498,Jul,10A,,Pinky Winky,Hydrangea paniculata,7045,Half-open,4,Lacy panicle,Lacy,NA,NA,79,1.446912,#VALUE!,0,#VALUE!,NA,0.696527778,0.7,0,1,35,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
61,45498,Jul,11B,,Strawberry Sundae,Hydrangea paniculata,15012,Open,4,Mop-like panicle,Mop,3.666666667,NA,269.7,7.5988,27.86226667,0,7514.45332,7514.45332,0.430555556,0.434027778,0,1,35,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
